DATE,LAT,LNG,ACC
Wed Nov 20 14:57:19 EST 2024,33.47951166666667,-81.96839166666668,7.0
Wed Nov 20 14:57:17 EST 2024,33.47944333333333,-81.96841666666666,6.9
Wed Nov 20 14:57:14 EST 2024,33.47940833333334,-81.96837333333333,6.8
Wed Nov 20 14:57:13 EST 2024,33.47936333333334,-81.9684,6.8
Wed Nov 20 14:57:12 EST 2024,33.47931333333334,-81.96842666666666,6.9
Wed Nov 20 14:57:11 EST 2024,33.47935833333334,-81.96841500000001,6.9
Wed Nov 20 14:57:10 EST 2024,33.479405,-81.96841833333333,7.0
Wed Nov 20 14:57:05 EST 2024,33.47949333333334,-81.96844333333334,6.6
Wed Nov 20 14:57:02 EST 2024,33.479548333333334,-81.96843833333334,6.6
Wed Nov 20 14:56:55 EST 2024,33.47962666666667,-81.96848166666668,7.2
Wed Nov 20 14:56:52 EST 2024,33.479675,-81.96845333333334,9.6
Wed Nov 20 14:56:07 EST 2024,33.47959,-81.96851666666666,54.9
Wed Nov 20 14:56:03 EST 2024,33.47952833333333,-81.96845166666667,48.3
Wed Nov 20 14:56:01 EST 2024,33.47946666666667,-81.96842166666667,6.7
Wed Nov 20 14:55:59 EST 2024,33.479465,-81.96835833333333,6.6
Wed Nov 20 14:55:54 EST 2024,33.479481666666665,-81.96843833333334,6.2
Wed Nov 20 14:55:48 EST 2024,33.47941166666667,-81.96844,6.3
Wed Nov 20 14:55:41 EST 2024,33.47947166666667,-81.96838333333334,6.6
Wed Nov 20 14:55:38 EST 2024,33.47951833333333,-81.96840666666667,6.6
Wed Nov 20 14:55:29 EST 2024,33.47956833333333,-81.968405,6.7
Wed Nov 20 14:55:22 EST 2024,33.47963,-81.96843333333332,7.6
Wed Nov 20 14:55:19 EST 2024,33.47968166666667,-81.96842333333333,8.0
Wed Nov 20 14:55:16 EST 2024,33.479735,-81.96842333333333,8.8
Wed Nov 20 14:55:15 EST 2024,33.47981166666667,-81.96840333333333,9.0
Wed Nov 20 14:55:14 EST 2024,33.47985833333333,-81.96838166666666,9.2
Wed Nov 20 14:55:13 EST 2024,33.479976666666666,-81.96833833333334,9.6
Wed Nov 20 14:55:11 EST 2024,33.48002833333333,-81.96828833333333,9.8
Wed Nov 20 14:55:09 EST 2024,33.480064999999996,-81.96825333333332,9.6
Wed Nov 20 14:55:05 EST 2024,33.479971666666664,-81.96826333333334,8.9
Wed Nov 20 14:54:56 EST 2024,33.47992166666667,-81.96828666666667,7.6
Wed Nov 20 14:54:48 EST 2024,33.47997833333333,-81.968315,8.0
Wed Nov 20 14:54:46 EST 2024,33.47987333333333,-81.96835,9.0
Wed Nov 20 14:54:45 EST 2024,33.479823333333336,-81.96836,9.7
Wed Nov 20 14:54:20 EST 2024,33.479845,-81.96844333333334,88.9
Wed Nov 20 14:54:14 EST 2024,33.47978166666667,-81.96845666666667,7.7
Wed Nov 20 14:54:09 EST 2024,33.479745,-81.96849,6.2
Wed Nov 20 14:54:06 EST 2024,33.47967666666667,-81.968485,28.2
Wed Nov 20 14:53:41 EST 2024,33.47971666666667,-81.96853,3.6
Wed Nov 20 14:53:35 EST 2024,33.47967666666667,-81.96850166666667,2.8
Wed Nov 20 14:52:59 EST 2024,33.47965166666667,-81.96845666666667,7.2
Wed Nov 20 14:52:57 EST 2024,33.47959166666667,-81.96846333333333,7.3
Wed Nov 20 14:52:45 EST 2024,33.47955,-81.968425,7.3
Wed Nov 20 14:52:38 EST 2024,33.4796,-81.96845333333334,7.3
Wed Nov 20 14:52:34 EST 2024,33.479655,-81.96845166666667,7.3
Wed Nov 20 14:52:24 EST 2024,33.47974,-81.96841833333333,7.3
Wed Nov 20 14:52:19 EST 2024,33.47968166666667,-81.96840666666667,7.4
Wed Nov 20 14:52:12 EST 2024,33.47979,-81.968425,7.4
Wed Nov 20 14:52:07 EST 2024,33.47987333333333,-81.96839,7.3
Wed Nov 20 14:52:01 EST 2024,33.479911666666666,-81.968425,7.3
Wed Nov 20 14:51:58 EST 2024,33.479865000000004,-81.96846000000001,7.3
Wed Nov 20 14:51:54 EST 2024,33.479821666666666,-81.96843833333334,7.5
Wed Nov 20 14:51:53 EST 2024,33.479735,-81.96843,7.6
Wed Nov 20 14:51:52 EST 2024,33.479675,-81.96841833333333,7.7
Wed Nov 20 14:51:50 EST 2024,33.47962833333334,-81.96843333333332,7.8
Wed Nov 20 14:51:24 EST 2024,33.479565,-81.968525,7.5
Wed Nov 20 14:51:19 EST 2024,33.479614999999995,-81.96853666666667,7.4
Wed Nov 20 14:51:16 EST 2024,33.47966666666667,-81.968525,7.5
Wed Nov 20 14:51:08 EST 2024,33.47971833333334,-81.96848833333334,7.5
Wed Nov 20 14:51:06 EST 2024,33.47966833333333,-81.96849833333334,7.5
Wed Nov 20 14:51:04 EST 2024,33.47962333333333,-81.96850833333333,7.5
Wed Nov 20 14:51:03 EST 2024,33.47957333333333,-81.96854499999999,7.5
Wed Nov 20 14:50:57 EST 2024,33.47943333333333,-81.96849333333333,7.5
Wed Nov 20 14:50:53 EST 2024,33.479389999999995,-81.96852666666668,7.3
Wed Nov 20 14:50:52 EST 2024,33.479344999999995,-81.96853333333334,7.3
Wed Nov 20 14:50:38 EST 2024,33.479261666666666,-81.96853,6.8
Wed Nov 20 14:50:35 EST 2024,33.47931333333334,-81.96851,6.6
Wed Nov 20 14:50:31 EST 2024,33.479348333333334,-81.96846833333333,6.5
Wed Nov 20 14:50:27 EST 2024,33.479391666666665,-81.96844833333333,6.5
Wed Nov 20 14:50:17 EST 2024,33.479389999999995,-81.96835333333334,6.6
Wed Nov 20 14:50:13 EST 2024,33.47942666666667,-81.96831833333334,6.7
Wed Nov 20 14:50:05 EST 2024,33.47948333333333,-81.96827333333334,7.2
Wed Nov 20 14:50:00 EST 2024,33.47943166666666,-81.96834833333334,7.7
Wed Nov 20 14:49:57 EST 2024,33.479371666666665,-81.96836499999999,7.9
Wed Nov 20 14:49:48 EST 2024,33.47928,-81.96840333333333,7.8
Wed Nov 20 14:49:41 EST 2024,33.47938166666667,-81.968385,8.2
Wed Nov 20 14:49:38 EST 2024,33.47941333333333,-81.96834,8.6
Wed Nov 20 14:49:30 EST 2024,33.47943166666666,-81.96828000000001,9.3
Wed Nov 20 14:49:26 EST 2024,33.479385,-81.96829833333332,9.3
Wed Nov 20 14:49:22 EST 2024,33.47936833333333,-81.96838833333332,9.5
Wed Nov 20 14:49:19 EST 2024,33.47941333333333,-81.96840999999999,9.7
Wed Nov 20 14:49:17 EST 2024,33.47943166666666,-81.96846000000001,9.9
Wed Nov 20 14:48:16 EST 2024,33.47942333333334,-81.96851833333334,96.2
Wed Nov 20 14:48:13 EST 2024,33.47947166666667,-81.96850833333333,92.2
Wed Nov 20 14:48:08 EST 2024,33.47952166666666,-81.96848,89.1
Wed Nov 20 14:48:05 EST 2024,33.479551666666666,-81.96843666666668,92.7
Wed Nov 20 14:46:39 EST 2024,33.47934333333333,-81.96840999999999,70.8
Wed Nov 20 14:46:37 EST 2024,33.47929833333333,-81.9684,70.0
Wed Nov 20 14:46:35 EST 2024,33.479328333333335,-81.96835666666666,69.6
Wed Nov 20 14:46:28 EST 2024,33.47926333333333,-81.96837333333333,65.0
Wed Nov 20 14:46:27 EST 2024,33.47920833333333,-81.96838,64.4
Wed Nov 20 14:46:24 EST 2024,33.479153333333336,-81.96841666666666,61.5
Wed Nov 20 14:46:21 EST 2024,33.47918,-81.96846166666666,57.5
Wed Nov 20 14:46:17 EST 2024,33.479209999999995,-81.96850500000001,7.4
Wed Nov 20 14:46:13 EST 2024,33.47926333333333,-81.96851833333334,7.1
Wed Nov 20 14:46:05 EST 2024,33.479281666666665,-81.96858833333334,6.6
Wed Nov 20 14:46:03 EST 2024,33.479328333333335,-81.96856,6.5
Wed Nov 20 14:45:59 EST 2024,33.47942166666667,-81.968515,6.4
Wed Nov 20 14:45:52 EST 2024,33.47946833333333,-81.96851666666666,6.1
Wed Nov 20 14:45:15 EST 2024,33.47958833333333,-81.96846166666666,6.2
Wed Nov 20 14:45:13 EST 2024,33.47962833333334,-81.96843333333332,6.2
Wed Nov 20 14:44:42 EST 2024,33.47962333333333,-81.96832333333333,6.4
Wed Nov 20 14:44:32 EST 2024,33.47959,-81.96840666666667,6.2
Wed Nov 20 14:43:30 EST 2024,33.47965666666666,-81.96835833333333,6.9
Wed Nov 20 14:43:15 EST 2024,33.47958333333334,-81.96841333333333,7.5
Wed Nov 20 14:43:14 EST 2024,33.479638333333334,-81.96843333333332,7.7
Wed Nov 20 14:43:12 EST 2024,33.479688333333335,-81.96846166666666,8.1
Wed Nov 20 14:43:10 EST 2024,33.479751666666665,-81.96845333333334,8.4
Wed Nov 20 14:43:07 EST 2024,33.47981,-81.96844,8.6
Wed Nov 20 14:43:02 EST 2024,33.479760000000006,-81.96841666666666,8.6
Wed Nov 20 14:43:01 EST 2024,33.47969,-81.96838333333334,8.6
Wed Nov 20 14:42:57 EST 2024,33.47961333333333,-81.96842,8.5
Wed Nov 20 14:42:55 EST 2024,33.47955666666667,-81.96842666666666,8.5
Wed Nov 20 14:42:44 EST 2024,33.47949166666667,-81.96840833333334,61.6
Wed Nov 20 14:42:36 EST 2024,33.479535000000006,-81.96838166666666,7.3
Wed Nov 20 14:42:28 EST 2024,33.479580000000006,-81.96833666666666,7.0
Wed Nov 20 14:42:22 EST 2024,33.47959,-81.96828166666666,7.5
Wed Nov 20 14:42:15 EST 2024,33.47963166666667,-81.96832166666667,7.4
Wed Nov 20 14:42:10 EST 2024,33.479598333333335,-81.96836166666667,7.4
Wed Nov 20 14:42:05 EST 2024,33.479645,-81.96837166666666,7.4
Wed Nov 20 14:42:02 EST 2024,33.47969333333333,-81.968385,7.4
Wed Nov 20 14:41:51 EST 2024,33.479778333333336,-81.96831999999999,7.7
Wed Nov 20 14:41:28 EST 2024,33.47970333333333,-81.96831,7.7
Wed Nov 20 14:41:20 EST 2024,33.479683333333334,-81.968255,7.8
Wed Nov 20 14:41:16 EST 2024,33.47963333333333,-81.968245,7.9
Wed Nov 20 14:41:10 EST 2024,33.47969666666667,-81.96828833333333,80.0
Wed Nov 20 14:41:02 EST 2024,33.479616666666665,-81.96832666666666,81.3
Wed Nov 20 14:40:59 EST 2024,33.479661666666665,-81.96832333333333,77.9
Wed Nov 20 14:40:56 EST 2024,33.47971,-81.96831333333333,8.6
Wed Nov 20 14:40:52 EST 2024,33.47975333333333,-81.96829833333332,70.6
Wed Nov 20 14:40:44 EST 2024,33.479686666666666,-81.96834166666666,8.1
Wed Nov 20 14:40:40 EST 2024,33.479728333333334,-81.96831666666667,8.0
Wed Nov 20 14:40:35 EST 2024,33.47978,-81.96832833333333,8.0
Wed Nov 20 14:40:26 EST 2024,33.479749999999996,-81.96839833333334,8.3
Wed Nov 20 14:40:23 EST 2024,33.479755,-81.96845666666667,8.5
Wed Nov 20 14:40:19 EST 2024,33.479675,-81.96852666666668,8.8
Wed Nov 20 14:40:17 EST 2024,33.479635,-81.968575,9.0
Wed Nov 20 14:40:15 EST 2024,33.47958166666667,-81.96859666666666,9.0
Wed Nov 20 14:40:13 EST 2024,33.479503333333334,-81.96862666666667,9.1
Wed Nov 20 14:40:09 EST 2024,33.47944833333334,-81.96866333333334,9.5
Wed Nov 20 14:38:15 EST 2024,33.47947666666666,-81.96841666666666,9.4
Wed Nov 20 14:38:13 EST 2024,33.47943166666666,-81.96843333333332,9.8
Wed Nov 20 14:36:42 EST 2024,33.47923166666667,-81.96841666666666,75.2
Wed Nov 20 14:36:37 EST 2024,33.479275,-81.96838666666666,64.8
Wed Nov 20 14:36:33 EST 2024,33.479325,-81.96839,7.7
Wed Nov 20 14:36:30 EST 2024,33.47937,-81.96838,7.5
Wed Nov 20 14:36:28 EST 2024,33.47942166666667,-81.968375,7.3
Wed Nov 20 14:36:17 EST 2024,33.47947666666666,-81.96836166666667,6.9
Wed Nov 20 14:36:13 EST 2024,33.47952333333333,-81.96838,6.8
Wed Nov 20 14:36:08 EST 2024,33.47958666666667,-81.96837833333333,6.9
Wed Nov 20 14:36:05 EST 2024,33.47963666666667,-81.96835,7.0
Wed Nov 20 14:36:00 EST 2024,33.479704999999996,-81.968265,7.0
Wed Nov 20 14:35:57 EST 2024,33.47976166666667,-81.96824333333333,7.0
Wed Nov 20 14:35:53 EST 2024,33.47980166666667,-81.96827499999999,7.2
Wed Nov 20 14:35:51 EST 2024,33.47983833333333,-81.96831999999999,7.4
Wed Nov 20 14:35:49 EST 2024,33.47985166666667,-81.968405,7.6
Wed Nov 20 14:35:44 EST 2024,33.47985333333334,-81.96849666666667,8.2
Wed Nov 20 14:35:42 EST 2024,33.47980166666667,-81.96853333333334,71.2
Wed Nov 20 14:35:39 EST 2024,33.47972166666667,-81.96856666666666,9.7
Wed Nov 20 14:34:42 EST 2024,33.47978166666667,-81.96846166666666,7.0
Wed Nov 20 14:34:37 EST 2024,33.47975833333333,-81.96841166666667,6.8
Wed Nov 20 14:34:33 EST 2024,33.47970333333333,-81.96841500000001,6.8
Wed Nov 20 14:34:24 EST 2024,33.47966333333333,-81.96837333333333,6.9
Wed Nov 20 14:34:06 EST 2024,33.47960166666667,-81.96837833333333,6.6
Wed Nov 20 14:34:03 EST 2024,33.47955,-81.96839666666666,6.6
Wed Nov 20 14:33:58 EST 2024,33.479598333333335,-81.96838833333332,6.7
Wed Nov 20 14:33:48 EST 2024,33.47965333333333,-81.96834,6.7
Wed Nov 20 14:33:42 EST 2024,33.47962333333333,-81.968395,7.1
Wed Nov 20 14:33:39 EST 2024,33.47958666666667,-81.96844,7.4
Wed Nov 20 14:33:35 EST 2024,33.47954,-81.96844833333333,7.9
Wed Nov 20 14:33:30 EST 2024,33.47949333333334,-81.96840833333334,9.5
Wed Nov 20 14:30:28 EST 2024,33.480471666666666,-81.96821166666668,94.8
Wed Nov 20 14:30:26 EST 2024,33.480426666666666,-81.96820333333334,97.0
Wed Nov 20 14:27:20 EST 2024,33.47929666666666,-81.968475,1.7
Wed Nov 20 14:26:55 EST 2024,33.479335,-81.96850333333333,1.9
Wed Nov 20 14:26:26 EST 2024,33.47933333333334,-81.96855833333333,1.9
Wed Nov 20 14:26:19 EST 2024,33.479373333333335,-81.96853166666666,2.1
Wed Nov 20 14:22:24 EST 2024,33.47902333333333,-81.96860666666666,72.0
Wed Nov 20 14:22:22 EST 2024,33.47906833333333,-81.9686,70.9
Wed Nov 20 14:22:19 EST 2024,33.47911,-81.96857333333334,68.1
Wed Nov 20 14:22:18 EST 2024,33.47917333333333,-81.96855166666666,68.2
Wed Nov 20 14:22:11 EST 2024,33.479205,-81.96851,69.6
Wed Nov 20 14:22:09 EST 2024,33.47926333333333,-81.968495,70.2
Wed Nov 20 14:22:04 EST 2024,33.47932333333333,-81.96846833333333,71.7
Wed Nov 20 14:22:01 EST 2024,33.47937,-81.96845333333334,72.5
Wed Nov 20 14:21:56 EST 2024,33.479425,-81.96842,73.5
Wed Nov 20 14:21:54 EST 2024,33.479505,-81.96840666666667,73.8
Wed Nov 20 14:21:47 EST 2024,33.47955833333333,-81.96836833333333,8.7
Wed Nov 20 14:21:46 EST 2024,33.47949666666667,-81.96836333333334,8.7
Wed Nov 20 14:21:44 EST 2024,33.479555,-81.96836666666667,75.4
Wed Nov 20 14:21:32 EST 2024,33.47963166666667,-81.968385,8.2
Wed Nov 20 14:21:29 EST 2024,33.47969166666667,-81.96838833333332,8.0
Wed Nov 20 14:21:24 EST 2024,33.47967833333333,-81.96844666666667,7.7
Wed Nov 20 14:21:21 EST 2024,33.47965666666666,-81.96849666666667,7.6
Wed Nov 20 14:21:17 EST 2024,33.47960833333333,-81.96853333333334,7.7
Wed Nov 20 14:21:11 EST 2024,33.479655,-81.96851166666667,7.8
Wed Nov 20 14:21:06 EST 2024,33.47963333333333,-81.96845,7.8
Wed Nov 20 14:21:01 EST 2024,33.47967833333333,-81.9684,8.0
Wed Nov 20 14:20:48 EST 2024,33.47962666666667,-81.96842166666667,10.0
Wed Nov 20 14:20:15 EST 2024,33.47934166666666,-81.968295,90.4
Wed Nov 20 14:20:14 EST 2024,33.47938666666666,-81.96831999999999,9.5
Wed Nov 20 14:20:13 EST 2024,33.47945,-81.96838666666666,9.8
Wed Nov 20 14:04:30 EST 2024,33.480003333333336,-81.968145,66.3
Wed Nov 20 14:04:22 EST 2024,33.47994333333334,-81.96814833333333,7.8
Wed Nov 20 14:04:15 EST 2024,33.47999,-81.96816666666668,7.8
Wed Nov 20 14:04:09 EST 2024,33.480043333333334,-81.96814166666667,7.9
Wed Nov 20 14:04:05 EST 2024,33.480021666666666,-81.96820833333332,7.9
Wed Nov 20 14:03:55 EST 2024,33.47997,-81.968205,8.4
Wed Nov 20 14:03:53 EST 2024,33.47992833333333,-81.96826,8.5
Wed Nov 20 14:03:51 EST 2024,33.47997833333333,-81.968225,8.5
Wed Nov 20 14:03:46 EST 2024,33.480025,-81.96818666666667,8.4
Wed Nov 20 14:03:43 EST 2024,33.48007833333334,-81.96817,8.3
Wed Nov 20 14:03:37 EST 2024,33.480003333333336,-81.96816166666667,8.3
Wed Nov 20 14:03:30 EST 2024,33.479956666666666,-81.96815333333333,8.6
Wed Nov 20 14:03:27 EST 2024,33.479911666666666,-81.96816333333332,8.6
Wed Nov 20 14:03:23 EST 2024,33.479875,-81.96820333333334,8.5
Wed Nov 20 14:03:14 EST 2024,33.479911666666666,-81.96824833333334,8.5
Wed Nov 20 14:03:12 EST 2024,33.479841666666665,-81.96827833333333,8.7
Wed Nov 20 14:03:10 EST 2024,33.47975666666667,-81.96830666666666,8.8
Wed Nov 20 14:03:08 EST 2024,33.47970333333333,-81.968355,8.8
Wed Nov 20 14:03:06 EST 2024,33.479635,-81.9684,8.8
Wed Nov 20 14:03:03 EST 2024,33.47958166666667,-81.96841500000001,8.8
Wed Nov 20 14:03:00 EST 2024,33.47954333333333,-81.96845166666667,8.8
Wed Nov 20 14:02:55 EST 2024,33.47949666666667,-81.96846833333333,9.9
Wed Nov 20 14:01:51 EST 2024,33.47974333333333,-81.96831833333334,72.6
Wed Nov 20 14:01:43 EST 2024,33.479796666666665,-81.96828666666667,9.1
Wed Nov 20 14:01:41 EST 2024,33.47969166666667,-81.968355,9.5
Wed Nov 20 14:00:42 EST 2024,33.4796,-81.96829166666666,66.7
Wed Nov 20 14:00:39 EST 2024,33.47965333333333,-81.96830833333334,63.6
Wed Nov 20 14:00:30 EST 2024,33.47967666666667,-81.968355,7.7
Wed Nov 20 14:00:23 EST 2024,33.479776666666666,-81.9684,7.8
Wed Nov 20 14:00:21 EST 2024,33.479823333333336,-81.96837833333333,8.1
Wed Nov 20 14:00:20 EST 2024,33.47987833333333,-81.96837333333333,8.2
Wed Nov 20 14:00:18 EST 2024,33.479823333333336,-81.968375,8.4
Wed Nov 20 14:00:17 EST 2024,33.479895000000006,-81.96838333333334,8.5
Wed Nov 20 14:00:06 EST 2024,33.48003333333334,-81.968435,8.2
Wed Nov 20 13:59:59 EST 2024,33.479911666666666,-81.9684,7.9
Wed Nov 20 13:59:44 EST 2024,33.479951666666665,-81.96829833333332,7.5
Wed Nov 20 13:59:43 EST 2024,33.479996666666665,-81.96829333333334,7.6
Wed Nov 20 13:59:37 EST 2024,33.479955000000004,-81.96827166666667,7.8
Wed Nov 20 13:59:35 EST 2024,33.47990333333333,-81.96829166666666,7.8
Wed Nov 20 13:59:32 EST 2024,33.47992333333333,-81.968235,7.9
Wed Nov 20 13:59:31 EST 2024,33.47996166666667,-81.96820333333334,7.9
Wed Nov 20 13:59:27 EST 2024,33.47998833333334,-81.96815166666667,8.0
Wed Nov 20 13:59:25 EST 2024,33.47999166666667,-81.96809333333334,8.2
Wed Nov 20 13:59:24 EST 2024,33.480095,-81.96797333333333,8.4
Wed Nov 20 13:59:23 EST 2024,33.480245,-81.96783333333333,8.6
Wed Nov 20 13:59:22 EST 2024,33.48037333333333,-81.96768,8.8
Wed Nov 20 13:59:19 EST 2024,33.48031833333334,-81.96770666666666,8.9
Wed Nov 20 13:59:15 EST 2024,33.48031666666667,-81.96776166666668,9.0
Wed Nov 20 13:59:13 EST 2024,33.48027833333333,-81.96782666666667,79.5
Wed Nov 20 13:59:11 EST 2024,33.48023833333333,-81.96788166666667,77.3
Wed Nov 20 13:59:08 EST 2024,33.480195,-81.96789833333334,73.1
Wed Nov 20 13:59:07 EST 2024,33.480145,-81.96792833333333,72.6
Wed Nov 20 13:59:06 EST 2024,33.48010166666666,-81.96795333333333,72.2
Wed Nov 20 13:59:04 EST 2024,33.48002833333333,-81.96797833333333,70.6
Wed Nov 20 13:59:01 EST 2024,33.479974999999996,-81.96801166666667,67.2
Wed Nov 20 13:58:53 EST 2024,33.479863333333334,-81.96807166666667,58.0
Wed Nov 20 13:58:51 EST 2024,33.47981666666667,-81.96806166666667,56.5
Wed Nov 20 13:58:49 EST 2024,33.479773333333334,-81.968045,7.4
Wed Nov 20 13:58:47 EST 2024,33.479728333333334,-81.96804,7.3
Wed Nov 20 13:58:43 EST 2024,33.479688333333335,-81.96808333333334,7.2
Wed Nov 20 13:58:39 EST 2024,33.47962833333334,-81.96810666666667,7.1
Wed Nov 20 13:58:35 EST 2024,33.47958833333333,-81.96813333333333,6.8
Wed Nov 20 13:58:30 EST 2024,33.47953333333333,-81.96816,6.7
Wed Nov 20 13:58:26 EST 2024,33.4795,-81.968215,6.7
Wed Nov 20 13:58:23 EST 2024,33.47944666666667,-81.96826166666666,6.6
Wed Nov 20 13:58:18 EST 2024,33.47941,-81.96832166666667,6.5
Wed Nov 20 13:58:15 EST 2024,33.47938,-81.96837833333333,6.4
Wed Nov 20 13:58:12 EST 2024,33.47934333333333,-81.96853166666666,6.4
Wed Nov 20 13:58:06 EST 2024,33.47938333333333,-81.96849999999999,6.3
Wed Nov 20 13:57:56 EST 2024,33.47942166666667,-81.96845499999999,6.3
Wed Nov 20 13:57:52 EST 2024,33.47947,-81.96844833333333,6.4
Wed Nov 20 13:57:50 EST 2024,33.479535000000006,-81.96843333333332,6.4
Wed Nov 20 13:57:48 EST 2024,33.479585,-81.96840999999999,6.5
Wed Nov 20 13:57:32 EST 2024,33.479735,-81.96838166666666,7.4
Wed Nov 20 13:57:13 EST 2024,33.47958666666667,-81.968385,8.1
Wed Nov 20 13:57:08 EST 2024,33.47953,-81.96837833333333,8.4
Wed Nov 20 13:57:06 EST 2024,33.47945666666667,-81.96839666666666,8.5
Wed Nov 20 13:57:05 EST 2024,33.479375,-81.96839833333334,8.7
Wed Nov 20 13:57:03 EST 2024,33.479328333333335,-81.9684,8.9
Wed Nov 20 13:56:53 EST 2024,33.47927666666667,-81.96842166666667,9.6
Wed Nov 20 13:56:46 EST 2024,33.47934166666666,-81.9684,9.6
Wed Nov 20 13:56:22 EST 2024,33.47943333333333,-81.96842,8.5
Wed Nov 20 13:56:16 EST 2024,33.47939833333333,-81.96846166666666,8.1
Wed Nov 20 13:56:13 EST 2024,33.47934333333333,-81.96846666666667,8.1
Wed Nov 20 13:56:03 EST 2024,33.479281666666665,-81.96847666666666,8.1
Wed Nov 20 13:55:58 EST 2024,33.47934333333333,-81.96849666666667,7.8
Wed Nov 20 13:55:29 EST 2024,33.47942333333334,-81.96845499999999,7.5
Wed Nov 20 13:55:22 EST 2024,33.47935833333334,-81.96847833333332,7.5
Wed Nov 20 13:55:03 EST 2024,33.47933,-81.968525,7.4
Wed Nov 20 13:55:01 EST 2024,33.479265000000005,-81.968515,7.4
Wed Nov 20 13:54:42 EST 2024,33.47914333333333,-81.96845833333333,7.0
Wed Nov 20 13:54:39 EST 2024,33.47907333333333,-81.968465,7.0
Wed Nov 20 13:54:36 EST 2024,33.479015,-81.96846166666666,7.0
Wed Nov 20 13:54:33 EST 2024,33.47906166666667,-81.96850166666667,7.0
Wed Nov 20 13:54:30 EST 2024,33.47911166666667,-81.96850666666666,7.0
Wed Nov 20 13:54:24 EST 2024,33.47915833333333,-81.96852666666668,7.0
Wed Nov 20 13:54:21 EST 2024,33.47920333333333,-81.96851333333333,7.0
Wed Nov 20 13:54:15 EST 2024,33.47924666666667,-81.968485,7.2
Wed Nov 20 13:54:12 EST 2024,33.47929666666666,-81.96848333333334,7.3
Wed Nov 20 13:54:07 EST 2024,33.47939833333333,-81.96847,7.8
Wed Nov 20 13:54:04 EST 2024,33.479445000000005,-81.96843666666668,8.3
Wed Nov 20 13:53:54 EST 2024,33.47956833333333,-81.96836,9.1
Wed Nov 20 13:53:53 EST 2024,33.47949833333333,-81.968375,9.2
Wed Nov 20 13:53:51 EST 2024,33.47943333333333,-81.96836833333333,9.4
Wed Nov 20 13:52:58 EST 2024,33.47955,-81.96853166666666,6.9
Wed Nov 20 13:52:41 EST 2024,33.479508333333335,-81.96856166666666,3.9
Wed Nov 20 13:52:17 EST 2024,33.47949666666667,-81.96850500000001,1.8
Wed Nov 20 13:52:00 EST 2024,33.479465,-81.96854333333334,1.8
Wed Nov 20 13:51:11 EST 2024,33.47943166666666,-81.96858166666667,1.9
Wed Nov 20 13:50:27 EST 2024,33.479385,-81.96857,6.2
Wed Nov 20 13:50:21 EST 2024,33.479436666666665,-81.96856,6.3
Wed Nov 20 13:50:07 EST 2024,33.47956333333333,-81.96849833333334,6.9
Wed Nov 20 13:50:05 EST 2024,33.47961166666666,-81.96848,7.1
Wed Nov 20 13:50:03 EST 2024,33.47966333333333,-81.96846833333333,7.3
Wed Nov 20 13:49:59 EST 2024,33.479614999999995,-81.96845,7.1
Wed Nov 20 13:49:46 EST 2024,33.47956666666666,-81.968405,5.2
Wed Nov 20 13:48:44 EST 2024,33.479515,-81.96842166666667,3.2
Wed Nov 20 13:47:53 EST 2024,33.479505,-81.968475,6.6
Wed Nov 20 13:47:42 EST 2024,33.47962666666667,-81.96844333333334,6.8
Wed Nov 20 13:47:35 EST 2024,33.479506666666666,-81.96845833333333,7.0
Wed Nov 20 13:47:33 EST 2024,33.479455,-81.96845833333333,7.1
Wed Nov 20 13:47:31 EST 2024,33.479389999999995,-81.968475,7.3
Wed Nov 20 13:47:29 EST 2024,33.47931666666667,-81.968465,7.4
Wed Nov 20 13:47:26 EST 2024,33.47926,-81.96847666666666,7.7
Wed Nov 20 13:47:25 EST 2024,33.47920166666667,-81.96849,7.9
Wed Nov 20 13:47:23 EST 2024,33.47911666666666,-81.96851666666666,8.2
Wed Nov 20 13:47:16 EST 2024,33.479058333333334,-81.96853,8.5
Wed Nov 20 13:47:14 EST 2024,33.479011666666665,-81.96853333333334,8.6
Wed Nov 20 13:47:12 EST 2024,33.479056666666665,-81.96852166666666,8.6
Wed Nov 20 13:47:10 EST 2024,33.47913166666667,-81.96849666666667,8.5
Wed Nov 20 13:47:09 EST 2024,33.479185,-81.968475,8.8
Wed Nov 20 13:47:07 EST 2024,33.47929833333333,-81.96844833333333,9.4
Wed Nov 20 13:46:37 EST 2024,33.47962333333333,-81.96838166666666,9.6
Wed Nov 20 13:46:32 EST 2024,33.479695,-81.96835333333334,9.1
Wed Nov 20 13:46:27 EST 2024,33.47975333333333,-81.96832833333333,8.6
Wed Nov 20 13:46:21 EST 2024,33.47969333333333,-81.96831166666666,8.0
Wed Nov 20 13:46:16 EST 2024,33.47964,-81.96832666666666,7.5
Wed Nov 20 13:46:09 EST 2024,33.479593333333334,-81.968355,7.1
Wed Nov 20 13:46:07 EST 2024,33.479548333333334,-81.96837666666667,7.1
Wed Nov 20 13:45:27 EST 2024,33.47944666666667,-81.96844,7.5
Wed Nov 20 13:45:24 EST 2024,33.47940166666667,-81.96846000000001,7.8
Wed Nov 20 13:45:22 EST 2024,33.479351666666666,-81.96847833333332,8.5
Wed Nov 20 13:45:21 EST 2024,33.479303333333334,-81.96848666666666,9.0
